user_id,age,gender,zip_code,device_type,sessions,avg_session_time,clicks_on_ads,converted
3209,41,Female,90470,Mobile,12,10.93,2,0
3210,48,Female,92717,Desktop,2,10.39,1,0
3211,30,Male,91376,Mobile,3,11.23,0,0
3212,33,Male,94199,Mobile,4,7.23,2,0
3213,41,Male,92717,Tablet,5,11.03,4,0
3214,30,Male,91906,Mobile,6,9.15,1,0
3215,41,Female,94838,Mobile,4,18.26,2,0
3216,43,Male,94986,Mobile,5,14.94,3,0
3217,19,Female,95775,Mobile,0,9.42,2,0
3218,33,Male,95693,Mobile,3,11.28,4,0
3219,55,Female,91057,Desktop,4,6.95,4,0
3220,63,Female,92088,Mobile,5,11.02,4,0
3221,18,Female,95662,Desktop,3,6.53,1,0
3222,28,Male,95113,Mobile,6,8.44,5,0
3223,52,Female,95966,Mobile,5,11.77,8,0
3224,60,Male,91618,Mobile,4,6.71,2,0
3225,46,Male,93904,Mobile,6,7.04,5,0
3226,54,Male,95029,Mobile,0,7.46,6,0
3227,34,Female,95272,Desktop,5,9.65,2,0
3228,56,Male,95272,Mobile,3,14.15,1,0
3229,59,Female,92255,Mobile,5,13.52,4,0
3230,45,Other,91633,Mobile,8,8.66,4,0
3231,46,Male,90297,Mobile,3,14.07,2,0
3232,60,Female,92192,Mobile,2,9.85,0,0
3233,20,Female,92883,Mobile,3,10.48,2,0
3234,27,Male,95973,Desktop,6,9.81,2,0
3235,59,Female,94959,Desktop,7,12.08,5,1
3236,31,Male,91984,Mobile,8,7.38,4,0
3237,29,Female,93904,Mobile,3,8.56,2,0
3238,64,Male,91177,Mobile,4,13.35,3,1
3239,59,Male,92292,Desktop,6,8.72,6,0
3240,47,Female,94039,Desktop,5,7.99,3,0
3241,49,Male,92228,Desktop,6,5.45,0,0
3242,49,Male,91766,Mobile,6,11.57,1,0
3243,59,Male,90089,Mobile,2,6.76,6,0
3244,49,Male,92978,Mobile,3,14.85,1,0
3245,43,Female,92211,Tablet,8,11.65,4,0
3246,18,Female,93159,Desktop,2,5.99,0,1
3247,59,Female,90627,Mobile,3,10.58,1,0
3248,19,Female,93393,Desktop,8,8.02,7,1
3249,34,Male,92054,Desktop,5,12.03,6,0
3250,47,Male,92265,Mobile,4,9.13,5,0
3251,56,Female,91579,Desktop,4,16.82,4,0
3252,24,Female,92314,Mobile,3,16.68,4,1
3253,44,Male,92096,Mobile,5,8.42,2,0
3254,26,Male,95520,Mobile,3,9.57,1,1
3255,39,Female,90260,Mobile,1,12.39,3,0
3256,51,Female,90692,Desktop,5,8.27,2,0
3257,63,Female,94526,Mobile,4,8.32,4,0
3258,18,Male,93561,Mobile,5,5.38,1,0
3259,26,Female,93685,Mobile,5,5.81,7,0
3260,37,Male,95659,Mobile,1,12.58,0,0
3261,36,Male,94591,Mobile,2,10.34,3,0
3262,53,Female,90094,Mobile,5,7.97,1,0
3263,57,Male,95447,Mobile,3,12.17,4,0
3264,62,Male,95224,Desktop,6,3.98,3,0
3265,21,Other,90051,Desktop,5,9.25,4,0
3266,26,Female,90882,Mobile,6,10.07,0,0
3267,58,Female,93935,Desktop,7,6.45,2,0
3268,39,Male,91840,Desktop,9,11.85,3,0
3269,35,Male,94728,Mobile,4,12.81,4,0
3270,29,Female,95520,Mobile,6,10.42,5,1
3271,59,Female,90578,Desktop,9,8.16,5,0
3272,60,Female,92329,Mobile,7,7.53,4,0
3273,56,Male,91672,Mobile,1,9.96,5,0
3274,26,Male,95379,Desktop,2,7.79,2,0
3275,23,Other,95272,Mobile,5,10.39,6,0
3276,36,Female,90577,Desktop,4,13.23,4,0
3277,64,Male,91421,Mobile,7,12.16,5,0
3278,24,Male,96140,Mobile,5,9.22,2,0
3279,33,Female,90788,Mobile,5,11.36,4,0
3280,22,Male,95673,Mobile,7,10.09,3,0
3281,33,Male,93822,Desktop,3,11.0,3,0
3282,18,Male,90707,Mobile,6,10.61,4,0
3283,54,Female,93168,Desktop,6,16.61,5,1
3284,56,Male,94782,Mobile,11,11.2,3,0
3285,36,Other,90882,Mobile,5,13.7,1,0
3286,54,Male,92100,Tablet,9,6.3,1,0
3287,34,Female,93170,Mobile,9,12.52,4,0
3288,43,Male,91375,Desktop,10,9.09,4,0
3289,39,Female,96154,Mobile,7,11.35,3,0
3290,25,Other,92674,Desktop,7,10.37,2,0
3291,50,Female,95592,Mobile,4,-0.83,6,1
3292,19,Female,91171,Desktop,4,15.76,2,0
3293,47,Female,94883,Desktop,3,5.83,3,0
3294,64,Female,95011,Mobile,4,6.56,3,0
3295,37,Female,95775,Mobile,5,8.92,2,0
3296,35,Other,93048,Mobile,7,7.64,1,0
3297,60,Male,92408,Mobile,5,7.74,4,0
3298,27,Other,94946,Mobile,3,10.59,1,0
3299,41,Male,94252,Mobile,4,10.97,1,0
3300,21,Male,91210,Mobile,7,9.16,3,0
3301,54,Male,95667,Mobile,7,9.42,2,1
3302,21,Male,90466,Desktop,6,9.08,3,0
3303,30,Female,95744,Desktop,2,9.38,5,0
3304,42,Female,91984,Desktop,7,12.57,4,0
3305,30,Female,90970,Mobile,6,15.64,3,0
3306,35,Female,92717,Mobile,4,11.89,2,0
3307,41,Female,95985,Mobile,4,17.5,4,0
3308,19,Female,93937,Tablet,5,1.58,3,0
3309,50,Male,93255,Mobile,6,8.74,3,0
3310,36,Female,91903,Mobile,4,7.35,5,0
3311,26,Female,95164,Mobile,7,14.62,3,0
3312,45,Female,95485,Mobile,7,12.29,1,0
3313,52,Female,92938,Mobile,3,10.4,3,0
3314,56,Female,94072,Mobile,6,12.89,2,0
3315,27,Male,95425,Mobile,4,14.77,3,0
3316,18,Male,95450,Mobile,7,7.36,4,1
3317,59,Female,94437,Mobile,3,7.36,5,0
3318,38,Female,92274,Mobile,2,9.27,1,0
3319,26,Female,95160,Desktop,4,10.9,3,0
3320,64,Male,91043,Mobile,8,12.01,2,0
3321,32,Male,93170,Mobile,6,10.3,3,0
3322,52,Female,90562,Desktop,4,10.64,2,0
3323,22,Male,95592,Desktop,6,12.39,8,0
3324,58,Female,92909,Mobile,3,11.86,2,0
3325,39,Male,90394,Mobile,4,9.63,2,0
3326,58,Male,95224,Desktop,5,12.53,3,0
3327,40,Female,93535,Mobile,4,8.86,3,0
3328,24,Male,95011,Desktop,4,9.83,3,0
3329,40,Female,90469,Mobile,12,16.59,2,0
3330,61,Female,95934,Desktop,5,6.75,2,0
3331,42,Male,92938,Mobile,4,11.04,2,0
3332,44,Female,94368,Desktop,3,10.39,3,0
3333,58,Female,92400,Mobile,10,13.53,2,0
3334,23,Male,95558,Tablet,4,17.34,5,1
3335,51,Male,96106,Mobile,6,13.82,5,0
3336,26,Male,92822,Mobile,6,10.88,4,0
3337,50,Female,90731,Mobile,1,11.55,0,0
3338,23,Female,92628,Desktop,5,8.1,4,0
3339,54,Female,93801,Mobile,5,11.52,4,0
3340,48,Female,94003,Mobile,8,13.62,3,0
3341,51,Female,90255,Mobile,5,14.97,1,0
3342,58,Female,95447,Desktop,7,8.7,6,1
3343,46,Female,93438,Mobile,3,12.12,4,0
3344,31,Male,91175,Mobile,4,6.47,2,0
3345,53,Female,94306,Desktop,5,9.27,4,0
3346,53,Female,91744,Desktop,5,9.18,2,0
3347,32,Female,90605,Mobile,8,14.67,1,0
3348,25,Female,94128,Mobile,8,2.48,5,1
3349,43,Male,93519,Mobile,3,15.42,6,0
3350,53,Female,91162,Mobile,3,5.92,1,0
3351,38,Male,90731,Mobile,6,9.5,4,0
3352,45,Female,91838,Mobile,6,15.86,3,1
3353,21,Male,92978,Tablet,4,2.89,1,0
3354,33,Female,90961,Mobile,2,6.29,3,0
3355,39,Female,90605,Desktop,8,12.83,3,0
3356,29,Female,90961,Mobile,6,4.75,1,1
3357,33,Male,94088,Mobile,3,17.02,3,0
3358,57,Other,94658,Mobile,3,9.43,4,0
3359,55,Female,91893,Tablet,6,10.75,5,0
3360,59,Female,95520,Mobile,2,10.81,7,0
3361,54,Male,94225,Mobile,11,8.89,3,1
3362,46,Female,93270,Mobile,5,13.86,1,0
3363,35,Male,95934,Mobile,7,6.16,3,0
3364,27,Female,94149,Mobile,7,8.56,5,0
3365,59,Male,91534,Desktop,4,10.02,5,0
3366,56,Female,90168,Desktop,2,8.47,3,0
3367,35,Female,95555,Mobile,5,4.52,2,0
3368,18,Male,91355,Desktop,3,11.29,3,0
3369,56,Female,94703,Mobile,3,8.92,2,0
3370,38,Female,95693,Desktop,7,8.28,4,0
3371,18,Male,93868,Mobile,9,16.74,1,0
3372,32,Female,90015,Desktop,2,11.86,4,0
3373,21,Male,90051,Desktop,4,7.58,6,0
3374,37,Male,91579,Desktop,5,9.18,3,0
3375,27,Male,91045,Mobile,3,7.33,2,0
3376,40,Female,92555,Mobile,7,7.39,5,0
3377,58,Male,90326,Desktop,8,7.15,1,0
3378,51,Female,91355,Desktop,4,10.25,4,0
3379,63,Female,95693,Mobile,2,7.15,2,0
3380,50,Male,91200,Mobile,9,6.13,2,0
3381,51,Female,90199,Mobile,2,4.36,1,0
3382,56,Male,92555,Mobile,5,10.76,3,1
3383,27,Female,91721,Desktop,2,11.21,5,0
3384,37,Male,94506,Desktop,9,8.78,3,0
3385,18,Male,91673,Mobile,3,11.64,2,0
3386,30,Female,92274,Desktop,4,3.71,4,0
3387,18,Female,91050,Mobile,5,4.63,1,0
3388,22,Male,90015,Mobile,4,9.76,2,0
3389,33,Female,96114,Mobile,9,11.82,2,0
3390,32,Male,90080,Desktop,4,8.3,2,0
3391,45,Female,91245,Desktop,7,11.94,3,1
3392,48,Female,92535,Mobile,4,11.47,4,0
3393,40,Male,93822,Mobile,1,15.06,4,0
3394,62,Male,94378,Mobile,4,7.53,5,0
3395,60,Male,92182,Mobile,5,8.89,2,0
3396,34,Male,94085,Mobile,4,10.59,2,0
3397,51,Male,93662,Mobile,6,11.42,3,0
3398,30,Female,94355,Desktop,5,3.95,4,0
3399,31,Other,94385,Mobile,4,9.94,4,0
3400,28,Male,93719,Mobile,9,10.64,3,0
3401,45,Female,94378,Mobile,2,8.29,1,1
3402,59,Female,93024,Mobile,5,15.95,2,0
3403,49,Female,91861,Mobile,7,10.05,1,0
3404,52,Female,93808,Mobile,4,7.57,4,0
3405,48,Female,95496,Mobile,6,13.84,2,1
3406,34,Male,94679,Desktop,9,9.3,4,1
3407,64,Male,95975,Mobile,8,10.2,1,0
3408,26,Male,91658,Mobile,1,9.94,1,0
3409,27,Male,92411,Desktop,4,13.88,2,0
3410,25,Male,91695,Mobile,7,8.4,4,0
3411,38,Female,94511,Mobile,8,7.68,6,0
3412,30,Male,94603,Mobile,5,6.47,3,0
3413,22,Female,92586,Mobile,8,9.46,6,0
3414,23,Male,95425,Mobile,4,10.27,4,1
3415,47,Female,90325,Mobile,8,9.24,1,0
3416,48,Female,95130,Desktop,3,8.67,4,0
3417,34,Male,92405,Desktop,3,7.82,3,0
3418,28,Male,91536,Mobile,2,14.54,1,0
3419,37,Female,95973,Mobile,6,6.8,4,0
3420,26,Male,93561,Mobile,4,4.1,2,0
3421,19,Male,93333,Mobile,14,9.9,2,0
3422,54,Male,94403,Mobile,4,15.48,1,0
3423,18,Female,95944,Mobile,7,11.98,5,0
3424,21,Female,92340,Mobile,8,11.45,4,1
3425,53,Female,91579,Mobile,4,12.71,6,1
3426,42,Female,91889,Mobile,7,8.12,2,0
3427,20,Female,91045,Mobile,4,7.56,2,0
3428,26,Female,91345,Mobile,3,9.95,1,0
3429,39,Other,91500,Mobile,2,12.8,5,0
3430,40,Male,92535,Mobile,5,8.12,1,0
3431,29,Male,90018,Mobile,8,7.61,1,0
3432,27,Female,95662,Mobile,3,9.35,4,0
3433,51,Female,92437,Mobile,2,12.97,1,0
3434,60,Male,93685,Mobile,9,11.17,2,0
3435,27,Male,91177,Mobile,2,10.38,2,0
3436,47,Female,91873,Desktop,4,6.72,4,0
3437,39,Female,92961,Mobile,7,8.15,3,1
3438,23,Male,92440,Mobile,6,6.67,5,0
3439,19,Female,92858,Mobile,5,5.89,3,0
3440,47,Female,94877,Mobile,4,6.89,2,0
3441,19,Female,94506,Mobile,5,12.36,1,0
3442,49,Male,95272,Tablet,5,11.04,1,0
3443,59,Male,90866,Desktop,8,9.87,0,0
3444,33,Male,93342,Mobile,3,7.09,2,0
3445,29,Male,92851,Mobile,3,8.88,4,0
3446,18,Female,93333,Mobile,2,10.82,3,0
3447,25,Male,90692,Mobile,3,7.47,1,0
3448,30,Other,95744,Desktop,9,9.15,4,0
3449,32,Male,95100,Mobile,6,9.8,2,0
3450,61,Male,95744,Mobile,2,14.46,5,0
3451,25,Female,93802,Mobile,5,12.86,3,1
3452,27,Female,91043,Mobile,5,15.63,4,1
3453,63,Male,93510,Tablet,6,8.23,3,0
3454,22,Female,91579,Desktop,6,11.67,1,0
3455,36,Female,92058,Desktop,7,10.86,2,0
3456,64,Female,92058,Mobile,2,13.25,4,0
3457,55,Female,92852,Mobile,1,15.01,1,0
3458,28,Male,91421,Desktop,2,6.81,1,0
3459,60,Female,92411,Tablet,4,8.26,5,0
3460,37,Female,95445,Mobile,7,5.17,3,1
3461,37,Male,95520,Tablet,6,12.32,2,0
3462,38,Male,95425,Mobile,6,7.44,1,0
3463,35,Female,93212,Mobile,8,7.65,4,0
3464,27,Male,94530,Mobile,5,11.53,2,0
3465,51,Male,90264,Mobile,7,5.61,6,0
3466,43,Other,94085,Desktop,7,6.22,0,1
3467,47,Male,95747,Mobile,5,8.37,1,0
3468,26,Male,92909,Desktop,5,10.08,1,0
3469,63,Female,94128,Mobile,7,8.97,4,0
3470,48,Female,94378,Mobile,10,10.51,3,0
3471,59,Male,90309,Desktop,6,13.34,2,0
3472,21,Female,90806,Mobile,1,11.7,2,1
3473,23,Female,91742,Desktop,5,8.11,3,0
3474,31,Female,95228,Mobile,6,8.16,2,0
3475,21,Male,94205,Mobile,5,11.59,3,0
3476,43,Male,95769,Mobile,2,9.32,4,0
3477,64,Male,91534,Desktop,5,13.21,2,1
3478,56,Female,94039,Mobile,6,9.96,3,0
3479,34,Female,90186,Mobile,7,5.85,2,1
3480,36,Female,93528,Desktop,3,10.47,1,0
3481,23,Female,94866,Mobile,5,9.72,1,0
3482,46,Female,95224,Desktop,5,10.65,2,0
3483,28,Male,91624,Mobile,3,6.11,0,0
3484,33,Female,91600,Mobile,3,5.94,1,1
3485,47,Female,93024,Mobile,1,14.67,2,0
3486,42,Female,93930,Mobile,4,7.64,5,0
3487,57,Male,92292,Mobile,5,8.9,2,0
3488,28,Female,91536,Mobile,8,4.18,3,0
3489,24,Male,90731,Mobile,4,10.17,2,0
3490,43,Male,95693,Mobile,7,4.81,4,0
3491,39,Female,90411,Mobile,3,9.73,2,0
3492,42,Female,91761,Mobile,6,10.58,2,1
3493,36,Male,95550,Mobile,4,8.37,3,0
3494,48,Female,95364,Desktop,7,11.83,6,0
3495,43,Male,95977,Mobile,2,10.15,0,1
3496,59,Male,95414,Mobile,6,11.04,3,1
3497,58,Male,93662,Mobile,6,9.29,1,0
3498,53,Female,93932,Mobile,4,10.02,4,0
3499,40,Other,94754,Mobile,7,16.31,5,0
3500,64,Female,94199,Desktop,8,9.39,2,0
3501,30,Female,95009,Desktop,4,6.97,6,0
3502,42,Male,92265,Desktop,9,9.27,2,0
3503,19,Male,90094,Mobile,3,12.76,5,1
3504,19,Female,92708,Mobile,6,7.01,4,0
3505,33,Male,95121,Desktop,4,3.61,4,0
3506,26,Female,95066,Mobile,1,2.39,5,0
3507,45,Female,91555,Desktop,6,10.11,2,0
3508,30,Other,92211,Mobile,6,8.33,6,0
3509,52,Male,91935,Tablet,4,12.98,2,0
3510,58,Female,94734,Desktop,8,9.41,3,0
3511,30,Female,91311,Mobile,4,14.31,4,1
3512,48,Male,95870,Mobile,7,5.3,4,0
3513,38,Female,94964,Mobile,7,10.32,4,0
3514,49,Male,90020,Desktop,4,12.1,1,0
3515,51,Male,95799,Desktop,7,10.17,2,0
3516,25,Male,94665,Mobile,2,11.49,0,0
3517,58,Male,94518,Mobile,9,10.86,2,1
3518,19,Female,95429,Desktop,5,6.06,2,0
3519,55,Male,92866,Mobile,9,6.64,6,0
3520,49,Male,95789,Desktop,10,10.25,1,0
3521,57,Male,92610,Desktop,4,16.0,4,0
3522,45,Male,95644,Desktop,9,7.93,2,0
3523,54,Male,90562,Mobile,5,11.62,3,0
3524,58,Male,91865,Mobile,3,9.86,5,0
3525,18,Female,92978,Mobile,3,11.44,1,0
3526,58,Female,90623,Desktop,6,10.26,2,0
3527,27,Female,90089,Mobile,3,7.65,4,0
3528,21,Female,91074,Mobile,7,11.81,4,1
3529,52,Male,91043,Mobile,3,10.7,5,0
3530,27,Female,93832,Mobile,6,14.8,0,0
3531,64,Female,93011,Desktop,2,11.57,1,0
3532,28,Male,95338,Desktop,5,6.09,3,0
3533,31,Female,92717,Mobile,5,12.09,2,0
3534,55,Male,95160,Mobile,4,12.38,5,0
3535,29,Male,94990,Desktop,8,11.22,0,0
3536,62,Female,90085,Mobile,7,14.06,3,1
3537,34,Male,91984,Mobile,4,4.35,2,1
3538,33,Male,90502,Mobile,4,14.47,3,0
3539,52,Male,94355,Mobile,3,10.84,5,0
3540,19,Male,93911,Mobile,4,12.94,1,0
3541,28,Male,95744,Mobile,3,7.59,7,0
3542,58,Female,93608,Mobile,2,4.66,3,0
3543,20,Female,93212,Mobile,5,9.59,2,0
3544,46,Female,90788,Mobile,8,10.41,4,0
3545,35,Male,92822,Desktop,7,6.02,5,0
3546,37,Other,95685,Mobile,7,11.78,3,0
3547,64,Female,91488,Mobile,4,11.07,4,0
3548,31,Male,95121,Mobile,3,14.58,4,0
3549,51,Female,91074,Desktop,4,10.19,3,1
3550,48,Female,91870,Mobile,5,13.89,2,0
3551,57,Female,91624,Tablet,2,10.12,5,0
3552,59,Male,90326,Mobile,7,10.52,1,1
3553,35,Male,95944,Mobile,2,12.13,1,0
3554,47,Female,95375,Mobile,6,10.59,2,0
3555,42,Female,94214,Mobile,9,7.73,1,1
3556,36,Female,92583,Mobile,6,6.0,3,0
3557,25,Female,91245,Mobile,9,7.35,2,0
3558,45,Female,95122,Mobile,2,11.22,5,0
3559,25,Male,91210,Mobile,4,11.13,6,0
3560,48,Female,92821,Desktop,4,13.8,0,0
3561,20,Male,94964,Desktop,5,9.87,3,0
3562,20,Female,93340,Mobile,4,11.21,3,0
3563,61,Female,91187,Mobile,6,12.56,1,1
3564,39,Male,95011,Mobile,5,5.83,0,0
3565,34,Female,92535,Mobile,3,6.96,2,0
3566,53,Male,90094,Mobile,6,13.13,1,0
3567,34,Male,91200,Mobile,5,7.26,2,0
3568,31,Male,91667,Mobile,5,7.9,0,0
3569,26,Male,93168,Desktop,5,12.0,4,0
3570,47,Male,91672,Mobile,3,5.93,3,0
3571,38,Male,91667,Mobile,8,6.88,3,1
3572,29,Female,93255,Mobile,8,9.73,2,0
3573,54,Female,91175,Tablet,4,7.88,3,0
3574,49,Female,96154,Desktop,2,5.15,2,0
3575,28,Male,94199,Mobile,6,9.67,0,0
3576,37,Female,94754,Mobile,7,11.45,1,0
3577,52,Female,92100,Mobile,9,6.71,5,0
3578,64,Male,90032,Mobile,7,9.4,5,0
3579,63,Female,95558,Mobile,5,13.67,2,0
3580,28,Male,92852,Tablet,7,11.32,5,0
3581,25,Female,91870,Mobile,4,6.98,5,0
3582,21,Male,94085,Mobile,8,13.38,1,0
3583,44,Male,90186,Desktop,6,11.37,3,0
3584,61,Female,92922,Desktop,2,9.07,2,0
3585,57,Male,93659,Mobile,5,11.83,0,0
3586,55,Male,90089,Mobile,4,7.82,2,0
3587,64,Female,90032,Mobile,4,9.82,2,1
3588,47,Female,91719,Mobile,5,8.92,0,1
3589,61,Female,92408,Desktop,6,13.36,4,0
3590,44,Male,90706,Desktop,4,6.81,4,0
3591,38,Male,92887,Desktop,6,11.58,4,0
3592,37,Female,90765,Mobile,4,9.47,3,1
3593,21,Male,92182,Desktop,4,7.75,3,0
3594,28,Male,94959,Mobile,8,6.69,0,0
3595,30,Female,93832,Mobile,4,13.01,6,0
3596,26,Male,91903,Mobile,4,11.93,4,0
3597,21,Male,90309,Mobile,5,4.95,1,1
3598,29,Male,93942,Tablet,4,11.83,5,0
3599,26,Male,91719,Mobile,4,5.72,4,0
3600,30,Male,94020,Mobile,5,11.11,2,1
3601,43,Male,91058,Mobile,3,2.6,1,0
3602,55,Male,90255,Desktop,10,2.93,5,0
3603,59,Female,95026,Mobile,5,11.18,2,1
3604,30,Female,95496,Mobile,7,14.82,4,0
3605,56,Male,90157,Desktop,3,14.26,2,0
3606,45,Female,94964,Mobile,4,9.34,4,0
3607,36,Male,91600,Mobile,2,12.61,0,0
3608,41,Male,92274,Mobile,10,9.84,4,1
3609,36,Male,91213,Mobile,6,10.93,2,0
3610,30,Female,92408,Tablet,6,8.98,1,0
3611,30,Female,91889,Mobile,5,12.42,2,0
3612,45,Female,91894,Tablet,5,12.35,3,1
3613,19,Male,96114,Mobile,9,11.19,2,1
3614,27,Male,90578,Tablet,6,5.83,1,0
3615,39,Female,95563,Mobile,2,12.15,4,0
3616,30,Male,91761,Mobile,2,10.84,2,0
3617,26,Female,90169,Mobile,5,10.98,1,0
3618,50,Female,92054,Mobile,6,-1.54,1,0
3619,31,Female,90502,Mobile,7,4.06,7,0
3620,37,Female,93667,Mobile,5,12.25,4,0
3621,32,Female,93393,Mobile,6,15.67,3,0
3622,49,Female,91401,Mobile,10,7.32,1,1
3623,50,Female,91407,Mobile,6,9.55,5,0
3624,34,Male,95082,Mobile,5,1.9,4,0
3625,41,Female,92411,Desktop,4,8.81,1,0
3626,47,Male,90089,Mobile,3,9.36,1,0
3627,30,Male,95704,Desktop,4,8.05,2,0
3628,64,Male,91903,Mobile,1,14.09,3,0
3629,33,Male,90051,Tablet,7,10.79,2,0
3630,19,Female,90477,Mobile,5,8.24,2,0
3631,34,Female,91892,Tablet,6,11.48,5,0
3632,49,Male,91721,Mobile,2,13.23,4,0
3633,60,Male,91903,Desktop,3,6.37,5,0
3634,25,Female,95934,Desktop,4,7.12,3,0
3635,20,Female,95228,Mobile,4,4.98,2,0
3636,29,Female,94526,Mobile,3,9.21,2,0
3637,37,Male,91917,Desktop,4,10.74,3,0
3638,33,Female,95870,Mobile,3,7.29,3,0
3639,31,Female,90692,Mobile,3,13.74,2,0
3640,33,Male,92274,Mobile,3,12.51,2,0
3641,60,Male,90748,Mobile,7,7.14,3,0
3642,50,Male,95555,Desktop,8,6.88,5,0
3643,47,Male,93159,Mobile,7,5.64,1,0
3644,29,Other,95026,Mobile,4,8.58,0,0
3645,32,Male,95693,Mobile,4,14.46,3,0
3646,35,Male,94877,Mobile,6,7.22,3,0
3647,45,Male,93535,Tablet,7,11.58,4,1
3648,40,Male,90788,Mobile,4,10.0,2,0
3649,31,Female,90024,Mobile,3,4.63,5,0
3650,47,Male,95414,Mobile,6,12.49,2,0
3651,50,Female,90801,Desktop,1,8.39,5,0
3652,62,Male,94218,Mobile,6,8.17,3,0
3653,32,Female,92583,Mobile,10,9.89,3,0
3654,24,Female,95931,Mobile,2,9.05,2,0
3655,32,Female,90756,Mobile,7,12.87,5,1
3656,59,Female,91221,Mobile,9,8.08,1,0
3657,63,Female,93719,Mobile,8,10.6,2,1
3658,55,Male,92586,Desktop,4,11.5,1,0
3659,63,Female,91840,Desktop,6,6.63,3,0
3660,61,Female,90682,Desktop,5,10.11,4,0
3661,28,Female,96140,Mobile,4,7.19,3,0
3662,46,Male,93719,Mobile,6,11.33,3,0
3663,48,Male,92139,Mobile,6,2.59,5,0
3664,42,Female,95425,Desktop,5,13.88,1,0
3665,41,Male,94866,Mobile,10,8.47,3,0
3666,36,Male,95113,Desktop,4,10.44,1,0
3667,19,Male,92560,Mobile,9,10.7,4,0
3668,39,Female,94368,Desktop,5,8.43,2,0
3669,37,Other,93009,Mobile,5,8.04,2,0
3670,50,Female,93255,Mobile,7,10.55,6,0
3671,25,Male,91109,Mobile,6,13.71,4,0
3672,42,Male,91221,Desktop,5,11.39,4,0
3673,63,Male,90756,Desktop,3,8.73,4,0
3674,26,Female,91721,Desktop,9,13.85,0,0
3675,51,Female,91102,Mobile,6,15.08,2,0
3676,40,Male,94378,Desktop,1,9.14,1,0
3677,22,Female,91863,Mobile,5,10.83,1,1
3678,42,Female,93719,Mobile,3,11.06,2,0
3679,25,Male,94561,Mobile,5,14.67,4,0
3680,33,Male,90682,Mobile,3,11.99,2,0
3681,62,Other,95097,Mobile,3,12.81,2,0
3682,32,Male,94871,Desktop,3,15.55,4,0
3683,18,Female,90566,Mobile,3,10.68,2,1
3684,39,Male,94351,Mobile,4,11.93,1,0
3685,20,Female,91979,Mobile,1,10.88,2,0
3686,55,Female,90199,Mobile,0,9.78,1,0
3687,31,Female,91863,Mobile,2,5.94,4,0
3688,53,Female,91618,Mobile,4,6.74,5,0
3689,35,Female,90015,Mobile,6,5.35,5,0
3690,64,Female,91621,Mobile,4,11.16,0,0
3691,58,Male,94658,Mobile,6,11.78,3,1
3692,35,Male,95381,Mobile,2,6.79,3,0
3693,20,Female,95667,Mobile,3,8.08,2,0
3694,27,Female,93168,Mobile,5,9.76,1,0
3695,56,Male,95496,Mobile,4,14.67,3,0
3696,64,Male,93461,Mobile,4,8.96,1,0
3697,18,Female,94665,Mobile,7,14.68,5,0
3698,44,Male,90502,Mobile,4,0.84,1,0
3699,44,Female,91500,Mobile,6,12.96,2,0
3700,28,Female,93549,Desktop,2,5.96,2,0
3701,22,Female,94002,Mobile,9,9.62,1,1
3702,24,Male,95410,Desktop,3,7.27,7,0
3703,36,Male,94959,Desktop,6,9.25,5,0
3704,46,Male,94838,Desktop,6,9.2,3,0
3705,32,Male,92708,Mobile,4,7.79,5,0
3706,52,Female,95977,Desktop,6,9.82,0,0
3707,64,Female,92852,Mobile,6,10.44,4,0
3708,54,Male,95985,Mobile,7,6.48,4,0
3709,29,Male,93647,Mobile,8,7.02,4,0
3710,47,Male,94404,Desktop,2,14.16,3,0
3711,37,Other,91618,Mobile,5,9.8,2,0
3712,54,Male,94149,Desktop,4,10.21,0,0
3713,20,Female,92590,Mobile,5,7.44,5,0
3714,26,Female,95966,Desktop,7,10.38,4,0
3715,58,Female,92829,Desktop,3,8.29,3,0
3716,56,Female,92228,Desktop,8,11.71,4,1
3717,43,Male,95130,Mobile,7,8.53,2,0
3718,19,Female,93159,Desktop,3,9.24,4,0
3719,40,Male,91766,Tablet,2,16.12,4,0
3720,40,Female,90765,Mobile,9,11.54,2,0
3721,38,Male,90222,Mobile,6,9.39,2,0
3722,33,Female,93451,Desktop,2,10.1,5,0
3723,26,Male,96143,Mobile,6,13.5,2,0
3724,30,Female,92408,Desktop,7,6.7,3,0
3725,45,Male,93535,Mobile,5,9.94,1,0
3726,44,Female,92228,Mobile,8,10.06,4,0
3727,34,Female,92922,Mobile,4,10.49,4,0
3728,55,Male,95104,Mobile,7,8.33,3,0
3729,53,Female,91164,Mobile,2,9.28,2,0
3730,18,Female,95775,Desktop,5,4.28,1,0
3731,35,Male,93011,Mobile,2,11.78,4,0
3732,26,Female,94986,Desktop,4,7.52,4,0
3733,30,Female,95845,Desktop,11,15.65,2,0
3734,57,Female,91210,Mobile,4,10.06,3,0
3735,62,Male,93990,Mobile,6,6.92,1,0
3736,32,Male,94440,Mobile,7,5.49,3,0
3737,60,Female,92535,Mobile,5,9.17,2,0
3738,61,Male,94225,Mobile,4,11.34,2,0
3739,63,Female,92866,Mobile,7,11.37,5,0
3740,21,Male,94087,Tablet,6,7.14,3,0
3741,50,Male,95973,Mobile,8,19.69,3,0
3742,41,Female,95379,Mobile,5,12.93,2,0
3743,53,Female,91536,Tablet,4,14.14,6,0
3744,58,Female,90409,Desktop,4,11.04,4,0
